Folder name,Folder color,Latitude,Longitude,Title,Description,Color,Phone number,Timestamp,Pin icon code
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.360054085941685,-38.096725568175316,2,SEM ID ,607d8b,,2026-07-07T16:35:22Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.379227617947149,-38.064472675323486,2,SEM ID ,607d8b,,2026-07-07T14:33:34Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.36513418026135,-38.08385666459799,2,SEM ID ,607d8b,,2026-07-07T16:17:48Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.373953725343105,-38.021803088486195,2,SEM ID ,607d8b,,2026-07-07T13:55:42Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.397544544741083,-38.204117864370346,2,SEM ID ,607d8b,,2026-07-08T13:06:43Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.396666701081301,-38.20412691682577,2,SEM ID ,607d8b,,2026-07-08T13:06:10Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.242872507870792,-38.10419451445341,2,SEM ID ,607d8b,,2026-07-08T17:02:16Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.226899761863015,-38.1408116966486,3,SEM ID ,607d8b,,2026-07-06T14:26:11Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.232108469397958,-38.141053430736065,3,SEM ID ,607d8b,,2026-07-06T14:31:11Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.231547075527272,-38.14112987369299,3,SEM ID ,607d8b,,2026-07-06T14:28:39Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.2245632215224855,-38.117866069078445,3,SEM ID ,607d8b,,2026-07-06T16:22:46Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.23111608257729,-38.14112350344658,3,SEM ID ,607d8b,,2026-07-06T14:28:11Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.345830575345036,-38.16164843738079,3,SEM ID ,607d8b,,2026-07-06T18:52:02Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.3401596169555265,-38.163702338933945,3,SEM ID ,607d8b,,2026-07-07T19:08:12Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.350591499695094,-38.175314627587795,3,SEM ID ,607d8b,,2026-07-07T17:13:30Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.362624893429199,-38.09058967977762,3,SEM ID ,607d8b,,2026-07-07T16:26:19Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.382455251303979,-38.05891714990139,3,SEM ID ,607d8b,,2026-07-07T14:31:03Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.370085868484068,-38.0820756778121,3,SEM ID ,607d8b,,2026-07-07T14:45:20Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.373483699896784,-38.02186645567417,3,SEM ID ,607d8b,,2026-07-07T13:56:05Z,-1
BEBERIBE/ITAPEIM/CAIXAS/CX SEM ID /FIBRA ,607d8b,-4.372016122103354,-38.01073260605335,3,SEM ID ,607d8b,,2026-07-07T14:01:23Z,-1
